NZHSC Code Hierarchy - NZHSC Level 2 Code,NZHSC Code Hierarchy - NZHSC Level 4 Code,NZHSC Code Hierarchy - NZHSC Level 6 Code,NZHSC Description Hierarchy - NZHSC Level 2 Description,NZHSC Description Hierarchy - NZHSC Level 4 Description,NZHSC Description Hierarchy - NZHSC Level 6 Description,Primary Industry Sector,SOPI Forecast Group,Granular Group
03,0307,030751,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; octopus (Octopus spp.), live, fresh or chilled",Seafood,Inshore shellfish,Octopus
03,0307,030752,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; octopus (Octopus spp.), frozen",Seafood,Inshore shellfish,Octopus
03,0307,030759,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; octopus (Octopus spp.), dried, salted, in brine, or smoked, cooked or not before or during the smoking process",Seafood,Inshore shellfish,Octopus
16,1605,160555,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Mollusc preparations; octopus, prepared or preserved",Seafood,Inshore shellfish,Octopus
03,0306,030619,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; frozen, n.e.c. in item no. 0306.1, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; including edible flours, meals, and pellets of crustaceans",Seafood,Inshore shellfish,Other Crustacea
03,0306,030622,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; not frozen, lobsters (Homarus spp.), whether in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flours, meals, and pellets",Seafood,Inshore shellfish,Other Crustacea
03,0306,030629,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; not frozen, n.e.c. in item no. 0306.2, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; including edible flours, meals, and pellets of crustaceans",Seafood,Inshore shellfish,Other Crustacea
03,0306,030639,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; live, fresh or chilled, n.e.c. in item no. 0306.3, in shell or not, including edible flours, meals, and pellets of crustaceans",Seafood,Inshore shellfish,Other Crustacea
03,0306,030699,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; smoked, whole, cooked or not, n.e.c. in item no. 0306.9, in shell or not, including edible flours, meals, and pellets of crustaceans",Seafood,Inshore shellfish,Other Crustacea
16,1605,160540,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Crustacean preparations; other than crab, shrimps, prawns, and lobsters, prepared or preserved",Seafood,Inshore shellfish,Other Crustacea
03,0306,030639,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; live, fresh or chilled, n.e.c. in item no. 0306.3, in shell or not, including edible flours, meals, and pellets of crustaceans",Seafood,Inshore shellfish,Other fish products
03,0307,030779,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; clams, cockle, ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae, Veneridae), whether in shell or not, dried, salted, in brine, sm",Seafood,Inshore shellfish,Other fish products
03,0307,030771,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, live, fresh or chill",Seafood,Inshore shellfish,Other Molluscs
03,0307,030779,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; clams, cockle, ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae, Veneridae), whether in shell or not, dried, salted, in brine, sm",Seafood,Inshore shellfish,Other Molluscs
03,0307,030791,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, live or fresh, chilled",Seafood,Inshore shellfish,Other Molluscs
16,1605,160556,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Mollusc preparations; clams, cockles and arkshells, prepared or preserved",Seafood,Inshore shellfish,Other Molluscs
03,0307,030710,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; oysters, live, fresh, chilled, frozen, dried, salted or in brine (whether in shell or not)",Seafood,Inshore shellfish,Oysters
03,0307,030711,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; oysters, whether in shell or not, live, fresh or chilled",Seafood,Inshore shellfish,Oysters
03,0307,030712,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; oysters, whether in shell or not, frozen",Seafood,Inshore shellfish,Oysters
03,0307,030719,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; oysters, whether in shell or not, dried, salted or in brine, smoked, cooked or not before or during the smoking process",Seafood,Inshore shellfish,Oysters
03,0307,030781,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",Seafood,Inshore shellfish,Paua
03,0307,030783,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",Seafood,Inshore shellfish,Paua
03,0307,030787,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; abalone (Haliotis spp.), whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",Seafood,Inshore shellfish,Paua
03,0307,030789,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",Seafood,Inshore shellfish,Paua
03,0307,030791,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, live or fresh, chilled",Seafood,Inshore shellfish,Paua
03,0307,030799,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",Seafood,Inshore shellfish,Paua
16,1605,160557,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Mollusc preparations; abalone, prepared or preserved",Seafood,Inshore shellfish,Paua
16,1605,160590,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",Molluscs and other aquatic invertebrates; prepared or preserved (excluding crustaceans),Seafood,Inshore shellfish,Paua
03,0306,030611,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Seafood,Inshore shellfish,Rock Lobster
03,0306,030621,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; not frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or boiling in water; edible flours, meals, pelle",Seafood,Inshore shellfish,Rock Lobster
03,0306,030631,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; live, fresh or chilled, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not",Seafood,Inshore shellfish,Rock Lobster
03,0306,030691,"Fish and crustaceans, molluscs and other aquatic invertebrates","Crustaceans; in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked, cooked or not before or during smoking; in shell, steamed or boiled, whether or not chilled, frozen, dried, salted or in brine; edible flours, meals, pelle","Crustaceans; rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), smoked, cooked or not, whether in shell or not, whether or not cooked before or during smoking",Seafood,Inshore shellfish,Rock Lobster
16,1605,160530,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Crustacean preparations; lobster, prepared or preserved",Seafood,Inshore shellfish,Rock Lobster
03,0307,030721,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; scallops, whether in shell or not, including queen scallops, of the genera Pecten, Chlamys or Placopecten, live, fresh or chilled",Seafood,Inshore shellfish,Scallops
03,0307,030722,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; scallops, whether in shell or not, including queen scallops of the genera Pecten, Chlamys or Placopecten, frozen",Seafood,Inshore shellfish,Scallops
03,0307,030729,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; scallops, whether in shell or not, including queen scallops of the genera Pecten, Chlamys or Placopecten, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",Seafood,Inshore shellfish,Scallops
16,1605,160552,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Mollusc preparations; scallops, including queen scallops, prepared or preserved",Seafood,Inshore shellfish,Scallops
16,1605,160590,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",Molluscs and other aquatic invertebrates; prepared or preserved (excluding crustaceans),Seafood,Inshore shellfish,Scallops
03,0307,030760,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; snails, other than sea snails, whether in shell or not, live, fresh, chilled, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",Seafood,Inshore shellfish,Snails
16,1605,160558,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Mollusc preparations; snails, other than sea snails, prepared or preserved",Seafood,Inshore shellfish,Snails
03,0307,030771,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, live, fresh or chill",Seafood,Inshore shellfish,Tuatua
03,0307,030772,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen",Seafood,Inshore shellfish,Tuatua
03,0307,030779,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; clams, cockle, ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae, Veneridae), whether in shell or not, dried, salted, in brine, sm",Seafood,Inshore shellfish,Tuatua
03,0307,030791,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, live or fresh, chilled",Seafood,Inshore shellfish,Tuatua
03,0307,030799,"Fish and crustaceans, molluscs and other aquatic invertebrates","Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption","Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",Seafood,Inshore shellfish,Tuatua
16,1604,160430,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,Fish preparations; caviar and caviar substitutes,Seafood,Other fish products,Caviar
16,1604,160431,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,Fish preparations; caviar,Seafood,Other fish products,Caviar
16,1604,160432,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,"Fish preparations; caviar substitutes, prepared from fish eggs",Seafood,Other fish products,Caviar Substitutes
16,1603,160300,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates","Extracts and juices; of meat, fish or crustaceans, molluscs or other aquatic invertebrates",Seafood,Other fish products,"Extracts and Juices, aquatic invertebrates"
16,1603,160300,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates","Extracts and juices; of meat, fish or crustaceans, molluscs or other aquatic invertebrates",Seafood,Other fish products,"Extracts and Juices, crustaceans or molluscs"
16,1603,160300,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates","Extracts and juices; of meat, fish or crustaceans, molluscs or other aquatic invertebrates",Seafood,Other fish products,"Extracts and Juices, species not specified"
03,0305,030572,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; edible offal, fish heads, tails and maws",Seafood,Other fish products,"Fish heads, tails and maws"
03,0305,030510,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","Fish; flours, meals and pellets, fit for human consumption",Seafood,Other fish products,"Fish meal, fit for human consumption"
23,2301,230120,"Food industries, residues and wastes thereof; prepared animal fodder","Flours, meal and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption; greaves","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates",Seafood,Other fish products,"Fish meal, unfit for human"
15,1504,150410,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fats and oils and their fractions of fish or marine mammals; whether or not refined, but not chemically modified","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified",Seafood,Other fish products,"Fish oil, species not specified"
15,1504,150420,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fats and oils and their fractions of fish or marine mammals; whether or not refined, but not chemically modified","Fats and oils and their fractions; of fish, (excluding liver-oils)",Seafood,Other fish products,"Fish oil, species not specified"
15,1504,150430,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fats and oils and their fractions of fish or marine mammals; whether or not refined, but not chemically modified",Fats and oils and their fractions; of marine mammals,Seafood,Other fish products,"Fish oil, species not specified"
05,0511,051191,Animal originated products; not elsewhere specified or included,"Animal products not elsewhere specified or included; dead animals of chapter 1 or 3, unfit for human consumption","Animal products; of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of chapter 03, unfit for human consumption",Seafood,Other fish products,Fish prod unfit for human
23,2301,230120,"Food industries, residues and wastes thereof; prepared animal fodder","Flours, meal and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption; greaves","Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates",Seafood,Other fish products,Fish prod unfit for human
03,0308,030830,"Fish and crustaceans, molluscs and other aquatic invertebrates","Aquatic invertebrates, other than crustaceans and molluscs; live, fresh, chilled, frozen, dried, salted or in brine, smoked, whether or not cooked before or during the smoking process; flours, meals, and pellets, fit for human consumption","Aquatic invertebrates; jellyfish (Rhopilema spp.), live, fresh, chilled, frozen, dried, salted or in brine, smoked, whether or not cooked before or during smoking",Seafood,Other fish products,Jellyfish
16,1605,160563,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Aquatic invertebrates; jellyfish, prepared or preserved",Seafood,Other fish products,Jellyfish
16,1605,160559,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved","Mollusc preparations; n.e.c. in item no. 1605.5, preparations such as pastes, sausages, prepared meals and the like",Seafood,Other fish products,Oher fish products
03,0301,030199,"Fish and crustaceans, molluscs and other aquatic invertebrates",Fish; live,"Fish; live, n.e.c. in heading 0301",Seafood,Other fish products,Other fish products
03,0302,030249,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish; fresh or chilled, n.e.c. in item no. 0302.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",Seafood,Other fish products,Other fish products
03,0302,030259,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish; fresh or chilled, n.e.c. in item no. 0302.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",Seafood,Other fish products,Other fish products
03,0302,030269,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish; n.e.c. in heading no. 0302, fresh or chilled (excluding fillets, livers, roes and other fish meat of heading no. 0304)",Seafood,Other fish products,Other fish products
03,0302,030270,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish; livers and roes, fresh or chilled",Seafood,Other fish products,Other fish products
03,0302,030289,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",Seafood,Other fish products,Other fish products
03,0302,030290,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish; fresh or chilled, livers and roes",Seafood,Other fish products,Other fish products
03,0302,030291,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish; fresh or chilled, livers, roes and milt",Seafood,Other fish products,Other fish products
03,0302,030299,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304","Fish; fresh or chilled, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",Seafood,Other fish products,Other fish products
03,0303,030359,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; frozen, excluding fish fillets and other fish meat of heading 0304","Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Seafood,Other fish products,Other fish products
03,0303,030369,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; frozen, excluding fish fillets and other fish meat of heading 0304","Fish; frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, not fillets, meat of 0304, and edible offal of 0303.",Seafood,Other fish products,Other fish products
03,0303,030379,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; frozen, excluding fish fillets and other fish meat of heading 0304","Fish; frozen, n.e.c. in heading no. 0303 (excluding fillets, livers, roes and other fish meat of heading no. 0304)",Seafood,Other fish products,Other fish products
03,0303,030380,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; frozen, excluding fish fillets and other fish meat of heading 0304","Fish; livers and roes, frozen",Seafood,Other fish products,Other fish products
03,0303,030389,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; frozen, excluding fish fillets and other fish meat of heading 0304","Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Seafood,Other fish products,Other fish products
03,0303,030390,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; frozen, excluding fish fillets and other fish meat of heading 0304","Fish; frozen, livers and roes",Seafood,Other fish products,Other fish products
03,0303,030391,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; frozen, excluding fish fillets and other fish meat of heading 0304","Fish; frozen, livers, roes and milt",Seafood,Other fish products,Other fish products
03,0303,030399,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish; frozen, excluding fish fillets and other fish meat of heading 0304","Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",Seafood,Other fish products,Other fish products
03,0304,030410,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish; fillets and other fish meat, fresh or chilled (whether or not minced)",Seafood,Other fish products,Other fish products
03,0304,030419,"Fish and crustaceans, molluscs and other aquatic invertebrates","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","Fish; fillets and other fish meat (whether or not minced), fresh or chilled, other than swordfish (Xiphias gladius) and toothfish (Dissostichus spp.)",Seafood,Other fish products,Other fish products
